time_sec,condition,raw_bpm,smoothed_bpm,heart_interval_sec,heart_scale,stimulus_bpm,stimulus_interval_sec,send_sound_to_sc
27.89871835708618,heart_1.25x,75,76.12522343952531,0.7881750264767976,1.25,95.15652929940664,0.6305400211814381,True
29.219669818878174,heart_1.25x,74,75.80643992359651,0.7914894837493036,1.25,94.75804990449564,0.6331915869994429,True
29.94055962562561,heart_1.25x,74,75.53547393505703,0.7943287686469813,1.25,94.41934241882129,0.6354630149175851,True
30.899999856948853,heart_1.25x,73,75.15515284479848,0.7983484528852585,1.25,93.9439410559981,0.6386787623082069,True
31.980459213256836,heart_1.25x,73,74.8318799180787,0.8017973097252705,1.25,93.53984989759837,0.6414378477802164,True
32.94079518318176,heart_1.25x,73,74.5570979303669,0.8047523531030862,1.25,93.19637241295862,0.643801882482469,True
33.900885820388794,heart_1.25x,73,74.32353324081186,0.8072813197079461,1.25,92.90441655101482,0.645825055766357,True
34.98051476478577,heart_1.25x,73,74.12500325469007,0.8094434720473844,1.25,92.65625406836259,0.6475547776379076,True
35.93958067893982,heart_1.25x,73,73.95625276648656,0.8112904285381687,1.25,92.4453159581082,0.6490323428305349,True
36.89965057373047,heart_1.25x,76,74.26281485151357,0.8079413650016948,1.25,92.82851856439196,0.6463530920013558,True
37.97988414764404,heart_1.25x,76,74.52339262378653,0.8051163250564236,1.25,93.15424077973317,0.6440930600451389,True
38.94007229804993,heart_1.25x,77,74.89488373021855,0.8011228138911073,1.25,93.6186046627732,0.6408982511128859,True
39.899500608444214,heart_1.25x,76,75.06065117068577,0.7993535769302309,1.25,93.82581396335722,0.6394828615441848,True
40.97995734214783,heart_1.25x,76,75.2015534950829,0.797855858176163,1.25,94.00194186885363,0.6382846865409304,True
41.940195083618164,heart_1.25x,85,76.67132047082046,0.7825611927843968,1.25,95.83915058852557,0.6260489542275175,True
43.14017176628113,heart_1.25x,86,78.0706224001974,0.7685349258833153,1.25,97.58827800024675,0.6148279407066523,True
43.97960805892944,heart_1.25x,86,79.2600290401678,0.757001993647932,1.25,99.07503630020975,0.6056015949183455,True
44.940529584884644,heart_1.25x,86,80.27102468414263,0.7474677224576762,1.25,100.33878085517829,0.5979741779661409,True
45.900702476501465,heart_1.25x,86,81.13037098152124,0.7395504208117818,1.25,101.41296372690155,0.5916403366494254,True
46.98054027557373,heart_1.25x,85,81.71081533429304,0.7342969196247724,1.25,102.1385191678663,0.5874375356998179,True
47.94147610664368,heart_1.25x,84,82.05419303414908,0.731224057922663,1.25,102.56774129268635,0.5849792463381305,True
48.90214467048645,heart_1.25x,84,82.3460640790267,0.7286322749126005,1.25,102.93258009878338,0.5829058199300804,True
49.98045992851257,heart_1.25x,84,82.59415446717269,0.7264436616255596,1.25,103.24269308396586,0.5811549293004477,True
50.940136194229126,heart_1.25x,84,82.80503129709678,0.7245936516191337,1.25,103.50628912137097,0.579674921295307,True
51.900742292404175,heart_1.25x,83,82.83427660253226,0.7243378280213748,1.25,103.54284575316532,0.5794702624170999,True
52.980490922927856,heart_1.25x,79,82.2591351121524,0.7294022714704669,1.25,102.82391889019051,0.5835218171763734,True
53.94075083732605,heart_1.25x,77,81.47026484532954,0.7364650171925842,1.25,101.83783105666193,0.5891720137540672,True
54.89870882034302,heart_1.25x,77,80.7997251185301,0.742576783670765,1.25,100.99965639816263,0.5940614269366119,True
55.98147106170654,heart_1.25x,77,80.22976635075058,0.7478521093740998,1.25,100.28720793843823,0.5982816874992799,True
57.17943215370178,heart_1.25x,77,79.74530139813798,0.752395425787443,1.25,99.68162674767248,0.6019163406299544,True
57.90066146850586,heart_1.25x,77,79.33350618841727,0.7563008731455767,1.25,99.1668827355216,0.6050406985164614,True
58.980490922927856,heart_1.25x,77,78.98348026015468,0.7596525223043203,1.25,98.72935032519335,0.6077220178434563,True
59.94179725646973,heart_1.25x,77,78.68595822113147,0.7625248691943454,1.25,98.35744777641435,0.6100198953554763,True
